Ref	x	y	Connectivity	Point First Moment	Point Second Moment	Visual Integration [HH]	conn	integ
7864395	335.4166667	364.6105263	103	4006.7317	212304	3.1176159	6	1.6883121
7864396	335.4166667	372.1052632	102	3941.802	208416	3.1171718	6	1.6883121
7864397	335.4166667	379.6	98	3681.0588	188000	2.9667225	6	1.6883121
7864398	335.4166667	387.0947368	98	3746.5527	197392	2.9667225	6	1.6883121
7864409	335.4166667	469.5368421	218	21409.963	3060336	3.1440439	5	1.3655469
7864410	335.4166667	477.0315789	204	17294.793	2116208	3.1381824	5	1.3655469
7864411	335.4166667	484.5263158	191	14333.925	1530432	3.0768485	5	1.3655469
7929870	342.8571429	-92.56842105	84	2521.4951	101312	2.1915419	3	0.99846399
7929871	342.8571429	-85.07368421	122	5504.8535	373952	2.5000052	3	0.99846399
7929872	342.8571429	-77.57894737	142	7928.6602	613344	2.5020061	3	0.99846399
7929882	342.8571429	-2.631578947	73	2201.5693	87424	2.4589894	4	1.254827
7929883	342.8571429	4.863157895	90	2885.5491	118688	2.5948708	4	1.254827
7929903	342.8571429	154.7578947	111	4812.7905	285216	2.9491301	7	1.785715
7929904	342.8571429	162.2526316	107	4792.1938	289136	2.9475412	7	1.785715
7929909	342.8571429	199.7263158	139	9404.9834	925104	3.1562881	6	1.6883121
7929910	342.8571429	207.2210526	140	9049.6924	860144	3.1567435	6	1.6883121
7929911	342.8571429	214.7157895	141	8706.791	798864	3.1526504	6	1.6883121
7929912	342.8571429	222.2105263	161	9220.7773	781504	3.1815274	6	1.6883121
7929913	342.8571429	229.7052632	211	10547.083	790656	3.2189682	6	1.6883121
7929914	342.8571429	237.2	225	11195.686	808016	3.2251358	9	1.820729
7929915	342.8571429	244.6947368	208	10483.857	764016	3.2170753	9	1.6883121
7929916	342.8571429	252.1894737	206	10808.804	805360	3.2915983	6	1.6883121
7929917	342.8571429	259.6842105	150	7605.4312	542960	3.1594782	6	1.6883121
7929918	342.8571429	267.1789474	136	7014.5664	496816	3.1499274	6	1.6883121
7929919	342.8571429	274.6736842	126	6319.7651	428528	3.1435924	6	1.6883121
7929920	342.8571429	282.1684211	109	5095.605	326400	3.1336884	6	1.6883121
7929923	342.8571429	304.6526316	101	3931.4377	226528	2.7038856	3	1.4285721
7929924	342.8571429	312.1473684	89	2754.2141	133104	2.6998823	3	1.4285721
7929925	342.8571429	319.6421053	55	980.55365	23200	2.3808668	3	1.4285721
7929946	342.8571429	477.0315789	204	18023.803	2291648	3.1377325	5	1.3655469
7929947	342.8571429	484.5263158	193	15415.072	1742176	3.1390827	5	1.3655469
7995406	350.297619	-92.56842105	80	2345.7732	93136	2.4160922	3	1.043339
7995407	350.297619	-85.07368421	147	6285.0879	393568	2.6514657	3	1.043339
7995408	350.297619	-77.57894737	173	8581.084	608992	2.6556487	3	1.043339
7995409	350.297619	-70.08421053	123	6059.9321	444880	2.4653611	4	1.043339
7995410	350.297619	-62.58947368	45	798.32672	18208	2.2577946	4	1.043339
7995411	350.297619	-55.09473684	41	657.12714	13232	2.2568631	4	1.043339
7995412	350.297619	-47.6	40	613.31335	11456	2.2566304	4	1.043339
7995413	350.297619	-40.10526316	39	592.6991	10960	2.2563977	4	1.043339
7995414	350.297619	-32.61052632	39	615.57111	12144	2.2563977	4	1.043339
7995415	350.297619	-25.11578947	40	681.6897	15008	2.2584937	4	1.043339
7995416	350.297619	-17.62105263	41	742.2215	17760	2.2596598	4	1.043339
7995417	350.297619	-10.12631579	54	1114.6306	30144	2.4779239	4	1.043339
7995418	350.297619	-2.631578947	101	3068.7849	121040	2.6712091	4	1.254827
7995419	350.297619	4.863157895	113	3876.6277	168368	2.6751277	4	1.254827
7995438	350.297619	147.2631579	67	1729.4849	58768	2.749409	7	1.785715
7995439	350.297619	154.7578947	129	5192.916	287728	2.9723642	7	1.785715
7995440	350.297619	162.2526316	130	5254.3896	294080	2.9727681	7	1.6883121
7995441	350.297619	169.7473684	189	13629.456	1382768	3.458051	6	1.6883121
7995442	350.297619	177.2421053	165	11533.029	1164640	3.4449852	6	1.6883121
7995443	350.297619	184.7368421	135	9244.4238	942624	3.1571989	6	1.6883121
7995444	350.297619	192.2315789	132	8623.9082	847680	3.1512883	6	1.6883121
7995445	350.297619	199.7263158	129	8107.3701	768992	3.1453998	6	1.6883121
7995446	350.297619	207.2210526	126	7463.8193	677168	3.1435924	6	1.6883121
7995447	350.297619	214.7157895	125	7096.3896	617488	3.1431408	6	1.6883121
7995448	350.297619	222.2105263	128	6552.9219	524016	3.1544683	6	1.6883121
7995449	350.297619	229.7052632	181	7991.041	525568	3.2020113	6	1.6883121
7995450	350.297619	237.2	203	8859.0342	547792	3.2123525	9	1.820729
7995451	350.297619	244.6947368	153	5272.7842	243888	2.7865205	9	1.820729
7995452	350.297619	252.1894737	115	4586.7261	258016	2.7487183	6	1.820729
7995459	350.297619	304.6526316	52	985.40887	24032	2.3720918	3	1.4285721
7995460	350.297619	312.1473684	48	799.14453	17472	2.3713205	3	1.4285721
7995461	350.297619	319.6421053	36	501.97012	8224	2.3421328	3	1.4285721
7995482	350.297619	477.0315789	205	18677.762	2460464	3.1381824	5	1.3655469
7995483	350.297619	484.5263158	198	16536.373	1964832	3.141336	5	1.3655469
8060943	357.7380952	-85.07368421	144	6345.4673	419904	2.6505022	3	1.043339
8060944	357.7380952	-77.57894737	174	8431.2939	580000	2.6559711	4	1.043339
8060945	357.7380952	-70.08421053	167	7782.0659	516208	2.6537163	4	1.043339
8060946	357.7380952	-62.58947368	56	1207.8883	38464	2.2664471	4	1.043339
8060947	357.7380952	-55.09473684	42	657.70709	13296	2.2570961	4	1.043339
8060948	357.7380952	-47.6	40	592.55945	11056	2.2566304	4	1.043339
8060949	357.7380952	-40.10526316	39	566.96924	10320	2.2563977	4	1.043339
8060950	357.7380952	-32.61052632	39	582.92615	11120	2.2563977	4	1.043339
8060951	357.7380952	-25.11578947	39	622.65729	13200	2.2563977	4	1.043339
8060952	357.7380952	-17.62105263	42	728.62109	17184	2.25896	4	1.043339
8060953	357.7380952	-10.12631579	61	1271.708	34432	2.4804518	4	1.043339
8060954	357.7380952	-2.631578947	104	3257.0754	134480	2.6721878	4	1.254827
8060955	357.7380952	4.863157895	122	4421.6563	204944	2.6780744	4	1.254827
8060974	357.7380952	147.2631579	209	14073.804	1403504	3.4833724	7	1.785715
8060975	357.7380952	154.7578947	211	13532.308	1284704	3.4844818	7	1.785715
8060976	357.7380952	162.2526316	208	12781.012	1152704	3.4817097	6	1.6883121
8060977	357.7380952	169.7473684	171	10824.384	995376	3.4449852	6	1.6883121
8060978	357.7380952	177.2421053	119	7394.5703	713360	3.1490209	6	1.6883121
8060979	357.7380952	184.7368421	113	6727.8013	625456	3.1417868	6	1.6883121
8060980	357.7380952	192.2315789	105	5652.8872	477792	3.1242926	6	1.6883121
8060981	357.7380952	199.7263158	93	4135.3018	288640	2.7404566	6	1.6883121
8060982	357.7380952	207.2210526	83	3064.457	172048	2.7366865	6	1.6883121
8060983	357.7380952	214.7157895	73	2154.1724	87408	2.7329268	6	1.6883121
8060986	357.7380952	237.2	101	3130.2556	130800	2.6228631	9	1.820729
8060987	357.7380952	244.6947368	106	3625.1194	177104	2.6323283	9	1.820729
8060988	357.7380952	252.1894737	87	3333.1675	189952	2.6072376	6	1.820729
8060994	357.7380952	297.1578947	50	999.05243	24768	2.3715775	3	1.4285721
8060995	357.7380952	304.6526316	46	783.41351	17072	2.3705499	3	1.4285721
8060996	357.7380952	312.1473684	43	682.03015	13744	2.3700364	3	1.4285721
8061018	357.7380952	477.0315789	206	19178.006	2601360	3.1386325	5	1.3655469
8061019	357.7380952	484.5263158	199	17098.352	2104528	3.1417868	5	1.3655469
8061020	357.7380952	492.0210526	173	12589.116	1289968	3.06779	5	1.3655469
8126479	365.1785714	-85.07368421	124	5277.4956	358128	2.4692559	4	1.067324
8126480	365.1785714	-77.57894737	168	8003.4438	541456	2.6540382	4	1.067324
8126481	365.1785714	-70.08421053	166	7633.5557	495456	2.6533947	4	1.043339
8126482	365.1785714	-62.58947368	84	2992.2783	152384	2.4158254	4	1.043339
8126483	365.1785714	-55.09473684	55	1376.8575	51552	2.2648051	4	1.043339
8126484	365.1785714	-47.6	41	671.43311	13936	2.2554674	4	1.043339
8126485	365.1785714	-40.10526316	40	644.78107	13040	2.255235	4	1.043339
8126486	365.1785714	-32.61052632	38	610.01489	12400	2.2547703	4	1.043339
8126487	365.1785714	-25.11578947	40	701.25085	15808	2.255235	4	1.043339
8126488	365.1785714	-17.62105263	41	794.8161	20016	2.2554674	4	1.043339
8126490	365.1785714	-2.631578947	97	3208.0085	141600	2.6699054	4	1.254827
8126491	365.1785714	4.863157895	119	4598.4482	230176	2.6770916	4	1.254827
8126510	365.1785714	147.2631579	194	11364.07	968192	3.462976	7	1.785715
8126511	365.1785714	154.7578947	189	10261.42	794528	3.0112214	7	1.785715
8126512	365.1785714	162.2526316	183	9310.5078	659712	3.0074966	7	1.6883121
8126513	365.1785714	169.7473684	97	4377.6069	313248	2.7487183	6	1.6883121
8126514	365.1785714	177.2421053	80	3273.8225	206128	2.7356601	6	1.6883121
8126515	365.1785714	184.7368421	73	2532.7607	131216	2.7329268	6	1.6883121
8126522	365.1785714	237.2	87	2755.9333	117232	2.6228631	9	1.820729
8126523	365.1785714	244.6947368	104	3749.7236	186928	2.6386766	9	1.820729
8126524	365.1785714	252.1894737	98	3669.6479	199952	2.6282184	9	1.820729
8126530	365.1785714	297.1578947	47	871.80591	20016	2.3708067	3	1.4285721
8126531	365.1785714	304.6526316	47	797.06946	17008	2.3708067	3	1.4285721
8126532	365.1785714	312.1473684	43	682.28436	13296	2.3700364	3	1.4285721
8126554	365.1785714	477.0315789	206	19870.744	2811392	3.1386325	5	1.3655469
8126555	365.1785714	484.5263158	198	17403.813	2209616	3.141336	5	1.3655469
8126556	365.1785714	492.0210526	176	13253.962	1412784	3.0690808	5	1.3655469
8192015	372.6190476	-85.07368421	98	4449.2002	320928	2.3227413	4	1.067324
8192016	372.6190476	-77.57894737	131	6306.6763	431584	2.4982927	4	1.067324
8192017	372.6190476	-70.08421053	138	6899.2515	462048	2.5005765	4	1.067324
8192026	372.6190476	-2.631578947	87	3165.7788	155088	2.4631412	4	1.254827
8192027	372.6190476	4.863157895	109	4578.9692	253888	2.471487	4	1.254827
8192045	372.6190476	139.7684211	149	7489.6514	532640	2.9812732	7	1.785715
8192046	372.6190476	147.2631579	172	8222.3203	526560	3.0025446	7	1.785715
8192047	372.6190476	154.7578947	166	7515.0029	448336	3.0000749	7	1.785715
8192058	372.6190476	237.2	81	2553.3518	108544	2.6209781	9	1.820729
8192059	372.6190476	244.6947368	90	2972.5405	134464	2.6238065	9	1.820729
8192060	372.6190476	252.1894737	102	3910.9548	214224	2.6380405	9	1.820729
8192066	372.6190476	297.1578947	47	860.47986	19472	2.3708067	3	1.4285721
8192067	372.6190476	304.6526316	46	772.80927	16368	2.3705499	3	1.4285721
8192068	372.6190476	312.1473684	41	656.68683	13024	2.369523	3	1.4285721
8192090	372.6190476	477.0315789	207	20452.93	2982160	3.1390827	5	1.3655469
8192091	372.6190476	484.5263158	200	18018.826	2355328	3.1422381	5	1.3655469
8192092	372.6190476	492.0210526	181	14269.647	1611008	3.0712345	5	1.3655469
8257551	380.0595238	-85.07368421	101	4882.0532	353424	2.3232346	4	1.067324
8257552	380.0595238	-77.57894737	115	5216.5195	341952	2.3234811	4	1.067324
8257553	380.0595238	-70.08421053	126	5990.7056	389952	2.4968674	4	1.067324
8257562	380.0595238	-2.631578947	107	4160.6128	215104	2.4734426	4	1.254827
8257563	380.0595238	4.863157895	114	5091.4487	301088	2.5683739	4	1.254827
8257580	380.0595238	132.2736842	136	6285.0967	398384	2.9760025	7	1.785715
8257581	380.0595238	139.7684211	125	4802.1631	244208	2.9719605	7	1.785715
8257582	380.0595238	147.2631579	121	4691.8745	241744	2.968735	7	1.785715
8257583	380.0595238	154.7578947	108	4286.5977	225360	2.9539073	7	1.785715
8257595	380.0595238	244.6947368	85	2837.6138	130032	2.6222343	9	1.820729
8257596	380.0595238	252.1894737	98	3620.1401	188032	2.6367691	9	1.820729
8257597	380.0595238	259.6842105	91	3834.6008	233696	2.6345468	9	1.820729
8257602	380.0595238	297.1578947	46	854.79102	20016	2.3705499	3	1.4285721
8257603	380.0595238	304.6526316	46	799.38843	17888	2.3705499	3	1.4285721
8257604	380.0595238	312.1473684	36	540.98547	10192	2.3677285	3	1.4285721
8257627	380.0595238	484.5263158	200	18402.281	2480496	3.1386325	5	1.3655469
8257628	380.0595238	492.0210526	182	14830.598	1748544	3.0716655	5	1.3655469
8323087	387.5	-85.07368421	104	4852.6235	333856	2.3239746	4	1.067324
8323088	387.5	-77.57894737	107	4671.5215	297264	2.3215091	4	1.067324
8323089	387.5	-70.08421053	115	5092.0771	315216	2.4937375	4	1.067324
8323098	387.5	-2.631578947	156	7127.7417	419632	2.7936354	4	1.254827
8323099	387.5	4.863157895	143	6431.1572	382064	2.8937511	4	1.254827
8323116	387.5	132.2736842	98	3193.9336	137216	2.9463506	7	1.785715
8323117	387.5	139.7684211	102	3502.885	163040	2.9415977	7	1.785715
8323118	387.5	147.2631579	110	4337.4385	229216	2.954705	7	1.785715
8323132	387.5	252.1894737	86	2986.5525	146320	2.6225486	9	1.820729
8323133	387.5	259.6842105	100	4315.9917	268720	2.6374047	9	1.820729
8323134	387.5	267.1789474	72	2815.8223	185296	2.6285341	9	1.820729
8323138	387.5	297.1578947	46	906.42999	23040	2.3705499	3	1.4285721
8323139	387.5	304.6526316	44	781.19751	18432	2.3700364	3	1.4285721
8323140	387.5	312.1473684	38	590.18494	11808	2.3682408	3	1.4285721
8323163	387.5	484.5263158	199	18920.764	2659232	3.1354845	5	1.3655469
8323164	387.5	492.0210526	188	16121.912	2015904	3.1363833	5	1.3655469
8388623	394.9404762	-85.07368421	102	4560.8477	300352	2.3234811	4	1.067324
8388624	394.9404762	-77.57894737	103	4326.8359	264736	2.3205245	4	1.067324
8388625	394.9404762	-70.08421053	109	4499.252	259344	2.3220019	4	1.067324
8388633	394.9404762	-10.12631579	95	3832.3713	216512	2.5985684	4	1.238096
8388634	394.9404762	-2.631578947	163	7657.7964	466432	2.9064345	4	1.238096
8388635	394.9404762	4.863157895	173	8277.7324	516000	2.9103	6	1.473923
8388636	394.9404762	12.35789474	125	5768.8857	358848	2.7058916	6	1.473923
8388651	394.9404762	124.7789474	101	3130.4072	123984	2.7295179	7	1.785715
8388652	394.9404762	132.2736842	95	2907.9937	117376	2.7274768	7	1.785715
8388653	394.9404762	139.7684211	102	3632.5427	177152	2.9523132	7	1.785715
8388654	394.9404762	147.2631579	108	4272.8008	227328	2.9539073	7	1.785715
8388668	394.9404762	252.1894737	84	3026.2583	153024	2.6219201	9	1.820729
8388669	394.9404762	259.6842105	89	3572.8472	206912	2.6339126	9	1.820729
8388670	394.9404762	267.1789474	91	4118.9927	282288	2.6345468	9	1.820729
8388671	394.9404762	274.6736842	42	713.13721	15392	2.3970366	9	1.820729
8388674	394.9404762	297.1578947	46	984.40271	27568	2.3705499	3	1.4285721
8388675	394.9404762	304.6526316	44	850.65668	22416	2.3700364	3	1.4285721
8388676	394.9404762	312.1473684	38	624.05878	13872	2.3682408	3	1.4285721
8388699	394.9404762	484.5263158	199	19242.301	2761120	3.1354845	5	1.3655469
8388700	394.9404762	492.0210526	191	16981.457	2219600	3.1381824	5	1.3655469
8454159	402.3809524	-85.07368421	102	4349.1445	271856	2.3234811	4	1.067324
8454160	402.3809524	-77.57894737	101	4014.4182	230656	2.3200324	4	1.067324
8454161	402.3809524	-70.08421053	104	4080.0254	224336	2.3207705	4	1.067324
8454169	402.3809524	-10.12631579	115	4591.3711	252672	2.6069272	4	1.238096
8454170	402.3809524	-2.631578947	171	8202.4365	511792	2.9095261	4	1.238096
8454171	402.3809524	4.863157895	177	8542.0986	536736	2.911849	6	1.473923
8454172	402.3809524	12.35789474	93	3154.0168	152912	2.5998034	6	1.473923
8454173	402.3809524	19.85263158	67	2193.4441	106336	2.4667506	6	1.473923
8454174	402.3809524	27.34736842	64	2055.9038	94704	2.4659169	6	1.473923
8454187	402.3809524	124.7789474	100	2875.7944	105472	2.7267969	7	1.785715
8454188	402.3809524	132.2736842	99	3018.0996	121520	2.7271369	7	1.785715
8454189	402.3809524	139.7684211	103	3743.6133	186640	2.951915	7	1.785715
8454205	402.3809524	259.6842105	81	3123.0911	173664	2.6209781	9	1.820729
8454206	402.3809524	267.1789474	94	4289.2671	290864	2.6354988	9	1.820729
8454207	402.3809524	274.6736842	77	3309.5684	237056	2.6301136	9	1.820729
8454208	402.3809524	282.1684211	41	674.28748	14752	2.3967738	9	1.820729
8454211	402.3809524	304.6526316	41	828.35291	23168	2.3692665	3	1.4285721
8454212	402.3809524	312.1473684	39	689.75439	17264	2.3684971	3	1.4285721
8454213	402.3809524	319.6421053	26	330.45911	5072	2.0062845	3	1.4285721
8454235	402.3809524	484.5263158	201	20171.883	3019536	3.1363833	5	1.3655469
8454236	402.3809524	492.0210526	197	18385.961	2530144	3.1408849	5	1.3655469
8454237	402.3809524	499.5157895	175	14139.794	1664528	3.0686505	5	1.3655469
8519695	409.8214286	-85.07368421	101	4127.1196	245488	2.3232346	4	1.067324
8519696	409.8214286	-77.57894737	99	3773.9985	206608	2.3195405	4	1.067324
8519697	409.8214286	-70.08421053	100	3742.1499	195776	2.3197865	4	1.067324
8519705	409.8214286	-10.12631579	83	2710.8677	128304	2.3978245	4	1.238096
8519706	409.8214286	-2.631578947	131	6157.2168	394288	2.5862837	4	1.238096
8519707	409.8214286	4.863157895	178	8619.1377	545680	2.9122367	6	1.473923
8519708	409.8214286	12.35789474	95	3663.1438	194096	2.7612045	6	1.473923
8519709	409.8214286	19.85263158	68	2187.1292	103200	2.589344	6	1.473923
8519710	409.8214286	27.34736842	65	1975.4794	87936	2.4661946	6	1.473923
8519711	409.8214286	34.84210526	64	1870.7054	77856	2.4659169	6	1.473923
8519712	409.8214286	42.33684211	62	1736.3904	66320	2.4653611	6	1.473923
8519722	409.8214286	117.2842105	101	2826.3835	99184	2.7271369	7	1.785715
8519723	409.8214286	124.7789474	98	2674.8567	94976	2.7257781	7	1.785715
8519724	409.8214286	132.2736842	109	3369.3979	140480	2.7319033	7	1.785715
8519725	409.8214286	139.7684211	100	3738.0806	194032	2.9507208	7	1.785715
8519742	409.8214286	267.1789474	88	3885.9551	250368	2.6335957	9	1.820729
8519743	409.8214286	274.6736842	91	4501.978	343440	2.6345468	9	1.820729
8519744	409.8214286	282.1684211	63	2067.3616	132496	2.6256955	9	1.820729
8519745	409.8214286	289.6631579	46	824.81146	20496	2.3980873	9	1.820729
8519746	409.8214286	297.1578947	39	685.19531	15408	2.1348825	9	1.820729
8519747	409.8214286	304.6526316	40	897.27039	27728	2.3684971	3	1.4285721
8519748	409.8214286	312.1473684	40	778.6759	21904	2.36901	3	1.4285721
8519749	409.8214286	319.6421053	35	577.71857	12336	2.1315553	3	1.4285721
8519771	409.8214286	484.5263158	200	20658.955	3199888	3.1359339	5	1.3655469
8519772	409.8214286	492.0210526	197	18896.762	2688992	3.1408849	5	1.3655469
8519773	409.8214286	499.5157895	176	14600.458	1785248	3.0690808	5	1.3655469
8585231	417.2619048	-85.07368421	101	3959.3643	223312	2.3232346	4	1.067324
8585232	417.2619048	-77.57894737	98	3560.4734	182880	2.3192947	4	1.067324
8585233	417.2619048	-70.08421053	97	3502.5098	175664	2.3190489	4	1.067324
8585240	417.2619048	-17.62105263	58	1464.7562	52000	2.2978625	5	1.238096
8585241	417.2619048	-10.12631579	91	3433.6665	181456	2.4004548	5	1.238096
8585242	417.2619048	-2.631578947	124	6165.9678	408432	2.5841458	5	1.238096
8585245	417.2619048	19.85263158	70	2281.4658	104432	2.5902634	6	1.473923
8585246	417.2619048	27.34736842	66	2034.6969	89232	2.4664726	6	1.473923
8585247	417.2619048	34.84210526	64	1839.7266	74704	2.4659169	6	1.473923
8585248	417.2619048	42.33684211	63	1740.6593	66544	2.4656389	6	1.473923
8585249	417.2619048	49.83157895	62	1653.1962	58976	2.4653611	6	1.473923
8585258	417.2619048	117.2842105	136	5100.958	273504	2.7748599	7	1.785715
8585259	417.2619048	124.7789474	142	5084.2388	261088	2.7773252	7	1.785715
8585260	417.2619048	132.2736842	156	5741.4121	300240	2.9683323	7	1.785715
8585261	417.2619048	139.7684211	97	3386.9663	170640	2.4587131	3	1.5476201
8585262	417.2619048	147.2631579	92	3084.2634	147984	2.4573324	3	1.5476201
8585279	417.2619048	274.6736842	93	4416.4429	323328	2.6351814	9	1.820729
8585280	417.2619048	282.1684211	89	4089.9895	315680	2.6339126	9	1.820729
8585281	417.2619048	289.6631579	60	1360.028	44096	2.402827	9	1.820729
8585282	417.2619048	297.1578947	62	1608.1188	61088	2.510906	9	1.820729
8585283	417.2619048	304.6526316	66	1927.8158	87056	2.2279115	3	1.820729
8585284	417.2619048	312.1473684	85	2911.0657	154464	2.5726011	3	1.4285721
8585285	417.2619048	319.6421053	72	2797.698	170432	2.5683739	3	1.4285721
8585307	417.2619048	484.5263158	200	21342.045	3408064	3.1359339	5	1.3655469
8585308	417.2619048	492.0210526	197	19235.422	2795904	3.1408849	5	1.3655469
8585309	417.2619048	499.5157895	180	15634.332	2014928	3.0708034	5	1.3655469
