Ref	x	y	Connectivity	Point First Moment	Point Second Moment	Visual Integration [HH]	conn	integ
8585248	432	8	63	1740.6593	66544	2.4656389	6	1.473923
8585249	432	12	62	1653.1962	58976	2.4653611	6	1.473923
8585258	432	48	136	5100.958	273504	2.7748599	7	1.785715
8585259	432	52	142	5084.2388	261088	2.7773252	7	1.785715
8585260	432	56	156	5741.4121	300240	2.9683323	7	1.785715
8585261	432	60	97	3386.9663	170640	2.4587131	3	1.5476201
8585262	432	64	92	3084.2634	147984	2.4573324	3	1.5476201
8585279	432	132	93	4416.4429	323328	2.6351814	9	1.820729
8585280	432	136	89	4089.9895	315680	2.6339126	9	1.820729
8585281	432	140	60	1360.028	44096	2.402827	9	1.820729
8585282	432	144	62	1608.1188	61088	2.510906	9	1.820729
8585283	432	148	66	1927.8158	87056	2.2279115	3	1.820729
8585284	432	152	85	2911.0657	154464	2.5726011	3	1.4285721
8585285	432	156	72	2797.698	170432	2.5683739	3	1.4285721
8585307	432	244	200	21342.045	3408064	3.1359339	5	1.3655469
8585308	432	248	197	19235.422	2795904	3.1408849	5	1.3655469
8585309	432	252	180	15634.332	2014928	3.0708034	5	1.3655469
8650767	436	-60	101	3815.4783	204400	2.3232346	4	1.067324
8650768	436	-56	97	3407.2595	167024	2.3190489	4	1.067324
8650769	436	-52	95	3281.8862	154304	2.3136547	4	1.067324
8650776	436	-24	74	2366.5837	107664	2.395462	5	1.238096
8650777	436	-20	98	4000.6875	227440	2.4091761	5	1.238096
8650778	436	-16	122	6153.4619	413824	2.5826209	5	1.238096
8650783	436	4	64	1848.541	73504	2.4659169	6	1.473923
8650784	436	8	65	1795.3043	67056	2.4661946	6	1.473923
8650785	436	12	64	1681.8822	58592	2.4659169	6	1.473923
8650786	436	16	63	1614.2264	53680	2.4656389	6	1.473923
8650787	436	20	62	1579.3982	50976	2.4653611	6	1.473923
8650793	436	44	133	5221.3931	292576	2.7738047	7	1.785715
8650794	436	48	136	5017.0088	268752	2.7748599	7	1.785715
8650795	436	52	140	5133.4785	270688	2.7766204	7	1.785715
8650796	436	56	152	5621.2578	304320	2.9881942	3	1.785715
8650797	436	60	97	3070.5583	153088	2.4606483	3	1.5476201
8650798	436	64	82	2582.5039	127456	2.454576	3	1.5476201
8650799	436	68	79	2435.0747	113808	2.4534752	6	1.5476201
8650800	436	72	68	2105.6213	97104	2.441431	6	1.5476201
8650801	436	76	63	1920.087	84720	2.2796693	6	1.5476201
8650802	436	80	62	1862.5653	77872	2.2794318	6	1.5476201
8650803	436	84	61	1796.791	71440	2.277771	6	1.5476201
8650804	436	88	60	1762.7682	68016	2.277534	6	1.5476201
8650805	436	92	60	1766.3763	67008	2.277534	6	1.5476201
8650806	436	96	61	1846.1711	71568	2.277771	6	1.5476201
8650807	436	100	62	1930.0251	76720	2.278008	6	1.5476201
8650808	436	104	62	1973.7516	80736	2.278008	6	1.5476201
8650809	436	108	62	2025.0168	86016	2.278008	6	1.5476201
8650810	436	112	63	2125.0544	94400	2.2782452	6	1.5476201
8650811	436	116	63	2204.8508	103520	2.2782452	6	1.5476201
8650812	436	120	64	2321.012	115104	2.2784824	6	1.5476201
8650813	436	124	65	2441.4729	128336	2.2787197	6	1.5476201
8650814	436	128	68	2538.3933	138848	2.2791944	6	1.5476201
8650815	436	132	94	3904.1611	235024	2.7688911	6	1.5476201
8650816	436	136	139	7405.3315	560368	2.7879405	9	1.5476201
8650817	436	140	125	6483.5898	488976	2.7829766	9	1.5476201
8650818	436	144	98	4124.6704	253632	2.5832305	9	1.5476201
8650819	436	148	103	4562.9556	288640	2.5856724	3	1.5476201
8650820	436	152	117	5187.5728	328464	2.5872009	3	1.4285721
8650821	436	156	102	4843.0767	332864	2.5823159	3	1.4285721
8650822	436	160	84	4430.019	335904	2.2884905	3	1.4285721
8650844	436	248	199	20093.506	3032896	3.1417868	5	1.3655469
8650845	436	252	182	16372.71	2202320	3.0716655	5	1.3655469
8716303	440	-60	101	3695.719	188752	2.3232346	4	1.067324
8716304	440	-56	96	3256.2234	151664	2.3188033	4	1.067324
8716305	440	-52	95	3234.8269	147584	2.3136547	4	1.067324
8716311	440	-28	61	1696.2758	66432	2.390229	5	1.238096
8716312	440	-24	79	2589.8887	117824	2.3967738	5	1.238096
8716313	440	-20	101	4351.9619	264624	2.5762358	5	1.238096
8716321	440	12	66	1771.7128	61280	2.4673071	6	1.473923
8716322	440	16	66	1707.4608	56528	2.4673071	6	1.473923
8716323	440	20	65	1650.6156	53456	2.4661946	6	1.473923
8716324	440	24	65	1627.3572	51536	2.4661946	6	1.473923
8716325	440	28	64	1641.5364	53152	2.4659169	6	1.473923
8716329	440	44	137	5417.4136	311488	2.7752118	7	1.785715
8716330	440	48	138	5359.1504	304640	2.7759161	7	1.785715
8716331	440	52	139	5421.2666	304912	2.7762682	7	1.785715
8716332	440	56	131	5095.4517	309392	2.9743843	3	1.221805
8716333	440	60	80	2693.7295	152896	2.3949378	3	1.221805
8716334	440	64	78	2608.5967	143456	2.392581	3	1.5476201
8716335	440	68	78	2520.761	129488	2.392581	6	1.5476201
8716336	440	72	65	2192.281	112032	2.2794318	6	1.5476201
8716337	440	76	64	2112.7419	101472	2.2791944	6	1.5476201
8716338	440	80	65	2123.5505	97232	2.2794318	6	1.5476201
8716339	440	84	63	2020.132	88384	2.2782452	6	1.5476201
8716340	440	88	63	1987.5499	83168	2.2782452	6	1.5476201
8716341	440	92	62	1934.9221	78688	2.277771	6	1.5476201
8716342	440	96	63	1975.3853	79264	2.278008	6	1.5476201
8716343	440	100	63	1983.2913	79520	2.278008	6	1.5476201
8716344	440	104	62	1951.1486	78672	2.277771	6	1.5476201
8716345	440	108	62	1995.2317	83456	2.277771	6	1.5476201
8716346	440	112	62	2036.5347	88944	2.277771	6	1.5476201
8716347	440	116	63	2143.5354	98848	2.278008	6	1.5476201
8716348	440	120	63	2223.7913	109136	2.278008	6	1.5476201
8716349	440	124	66	2392.6299	123648	2.2787197	6	1.5476201
8716350	440	128	66	2505.0994	138160	2.2782452	6	1.5476201
8716351	440	132	71	2735.8091	156816	2.2796693	6	1.5476201
8716352	440	136	129	7216.4175	546576	2.7843931	9	1.5476201
8716380	440	248	200	20898.48	3269456	3.1422381	5	1.3655469
8716381	440	252	187	17677.783	2498704	3.073823	5	1.3655469
8781838	444	-64	96	3532.9656	180448	2.3237278	4	1.067324
8781839	444	-60	101	3601.3833	176368	2.3232346	4	1.067324
8781840	444	-56	96	3204.1956	144608	2.3188033	4	1.067324
8781841	444	-52	92	3015.1389	130288	2.3095036	4	1.067324
8781847	444	-28	75	2300.8523	95952	2.3957243	5	1.238096
8781848	444	-24	81	2680.5706	120336	2.3972991	5	1.238096
8781849	444	-20	102	4471.6377	276400	2.576539	5	1.238096
8781858	444	16	65	1727.6112	57504	2.4670289	6	1.473923
8781859	444	20	66	1713.1626	56272	2.4673071	6	1.473923
8781860	444	24	66	1676.584	54528	2.4673071	6	1.473923
8781861	444	28	67	1686.0063	55072	2.4675853	6	1.473923
8781862	444	32	105	3719.1602	180416	2.5318229	6	1.473923
8781864	444	40	108	3129.3162	118816	2.7288373	7	1.785715
8781865	444	44	99	2709.2166	101520	2.7257781	7	1.785715
8781866	444	48	95	2645.9531	103056	2.7254386	7	1.785715
8781867	444	52	89	2994.7017	149888	2.7247598	7	1.785715
8781868	444	56	60	1861.5326	95520	2.3899679	3	1.221805
8781869	444	60	46	747.15704	16224	2.3499298	3	1.221805
8781870	444	64	40	551.70343	9104	2.3486686	3	1.221805
8781916	444	248	198	21334.426	3446016	3.1350353	5	1.3655469
8781917	444	252	189	18650.283	2761744	3.1368327	5	1.3655469
8847374	448	-64	97	3505.7102	173808	2.3239746	4	1.067324
8847375	448	-60	101	3535.0708	167248	2.3232346	4	1.067324
8847376	448	-56	94	3059.9473	133344	2.3183119	4	1.067324
8847377	448	-52	90	2906.8748	122544	2.3090162	4	1.067324
8847382	448	-32	67	1870.6642	69360	2.3886635	5	1.238096
8847383	448	-28	77	2372.0935	97664	2.3962491	5	1.238096
8847384	448	-24	81	2654.458	115504	2.3965113	5	1.238096
8847396	448	24	68	1808.4379	60864	2.4709289	6	1.473923
8847397	448	28	70	1803.4686	60720	2.471487	6	1.473923
8847398	448	32	117	3946.5684	181184	2.6084809	6	1.473923
8847399	448	36	128	3944.3494	169168	2.9727681	6	1.473923
8847400	448	40	144	4510.6343	188832	2.9045057	7	1.785715
8847401	448	44	126	3785.009	157984	2.8975828	7	1.785715
8847402	448	48	102	3093.2507	134688	2.7278168	7	1.473923
8847405	448	60	35	516.85901	9568	2.3511922	3	1.221805
8847406	448	64	34	479.75125	8288	2.3469055	3	1.221805
8847452	448	248	197	21918.119	3658224	3.1345861	5	1.3655469
8847453	448	252	194	20117.395	3129712	3.139533	5	1.3655469
8847454	448	256	175	15900.966	2163184	3.0686505	5	1.3655469
8912910	452	-64	98	3462.561	164800	2.3242216	4	1.067324
8912911	452	-60	101	3497.0156	161392	2.3232346	4	1.067324
8912912	452	-56	94	3064.6467	132400	2.3183119	4	1.067324
8912918	452	-32	75	2219.0085	85792	2.3957243	5	1.238096
8912919	452	-28	77	2342.5137	93488	2.395462	5	1.238096
8912920	452	-24	83	2801.1833	123776	2.3970366	5	1.238096
8912934	452	32	131	4267.3779	184976	2.6165905	6	1.473923
8912935	452	36	152	5212.4106	242368	2.9828987	6	1.473923
8912936	452	40	143	4630.168	204544	2.9041202	6	1.785715
8912937	452	44	141	4656.1421	214048	2.9041202	6	1.473923
8912938	452	48	92	2672.687	114560	2.5169709	6	1.473923
8912939	452	52	63	1942.2355	88608	2.4670289	6	1.473923
8912941	452	60	35	582.00458	12848	2.3626156	3	1.221805
8912942	452	64	33	502.79211	9680	2.3466537	3	1.221805
8912988	452	248	194	22221.119	3800272	3.1332397	5	1.3655469
8912989	452	252	196	21003.146	3371008	3.1404343	5	1.3655469
8912990	452	256	177	16712.088	2374736	3.0695112	5	1.3655469
8978446	456	-64	98	3410.1169	157648	2.3242216	4	1.067324
8978447	456	-60	101	3485.7827	158800	2.3232346	4	1.067324
8978448	456	-56	92	2974.5642	126704	2.3178208	4	1.067324
8978453	456	-36	72	2043.5282	74416	2.3899679	5	1.238096
8978454	456	-32	75	2201.2175	84160	2.3957243	5	1.238096
8978455	456	-28	77	2359.2996	93616	2.395462	5	1.238096
8978470	456	32	124	4495.3594	216560	2.8202791	6	1.785715
8978471	456	36	143	5045.4819	243904	2.9788382	6	1.785715
8978472	456	40	143	4806.5713	221984	2.9041202	6	1.785715
8978473	456	44	136	4746.7485	231664	2.9021945	6	1.473923
8978474	456	48	82	2470.1921	113344	2.5140793	6	1.473923
8978475	456	52	71	2438.4802	124368	2.4692559	6	1.473923
8978476	456	56	68	2573.6045	140272	2.4681418	6	1.473923
8978477	456	60	67	1756.8286	68000	2.5593622	3	1.221805
8978478	456	64	43	796.78021	18736	2.4086456	3	1.221805
8978525	456	252	197	21732.867	3591520	3.1408849	5	1.3655469
8978526	456	256	179	17648.006	2620352	3.0703726	5	1.3655469
9043982	460	-64	98	3383.3376	153664	2.3242216	4	1.067324
9043983	460	-60	101	3500.1304	159472	2.3232346	4	1.067324
9043984	460	-56	92	3029.8047	131552	2.3178208	4	1.067324
9043988	460	-40	63	1665.8541	56928	2.3868396	5	1.238096
9043989	460	-36	73	2093.46	78256	2.3933661	5	1.238096
9043990	460	-32	76	2277.0671	88816	2.3951998	5	1.238096
9044006	460	32	125	4695.3257	235456	2.8206427	7	1.785715
9044007	460	36	108	3854.0151	196928	2.8235543	7	1.785715
9044008	460	40	108	3732.3994	183568	2.8903112	7	1.785715
9044010	460	48	74	2545.7419	126416	2.510906	6	1.473923
9044011	460	52	69	2499.3984	132288	2.5077407	6	1.473923
9044012	460	56	74	2763.8018	151120	2.5097542	6	1.473923
9044013	460	60	91	3441.1431	185616	2.5662656	3	1.221805
9044014	460	64	89	3535.6641	198896	2.5474441	3	1.221805
9044061	460	252	197	22206.99	3742784	3.1408849	5	1.3655469
9044062	460	256	181	18544.99	2865136	3.0712345	5	1.3655469
9109518	464	-64	99	3441.6946	156512	2.3244684	4	1.067324
9109519	464	-60	101	3539.4255	163408	2.3232346	4	1.067324
9109520	464	-56	91	3077.5542	138336	2.3175752	4	1.067324
9109524	464	-40	71	2005.9554	74400	2.3897069	5	1.238096
9109525	464	-36	74	2174.3547	84560	2.3946757	5	1.238096
9109526	464	-32	77	2379.6665	95456	2.395462	5	1.238096
9109541	464	28	119	4792.4097	253696	2.8184628	7	1.785715
9109542	464	32	123	4764.6914	249744	2.8199158	7	1.785715
9109543	464	36	100	3800.9333	205456	2.8206427	7	1.785715
9109544	464	40	87	3221.0171	176576	2.7223868	7	1.785715
9109548	464	56	75	2946.1306	163744	2.5097542	6	1.473923
9109549	464	60	89	3603.5881	200288	2.5653629	3	1.221805
9109550	464	64	90	3813.1172	219536	2.5474441	3	1.221805
9109597	464	252	199	23252.469	4053824	3.1417868	5	1.3655469
9109598	464	256	186	20080.076	3247248	3.0733912	5	1.3655469
9175054	468	-64	100	3484.3899	159040	2.3247154	4	1.067324
9175055	468	-60	101	3603.2778	170608	2.3232346	4	1.067324
9175056	468	-56	89	3077.5205	143408	2.3087726	4	1.067324
9175059	468	-44	68	1899.9204	70944	2.3884027	5	1.238096
9175060	468	-40	72	2102.9814	83120	2.3931043	5	1.238096
9175061	468	-36	76	2313.1165	93344	2.3951998	5	1.238096
9175077	468	28	119	4890.7642	267680	2.8184628	7	1.785715
9175078	468	32	119	4709.8247	256320	2.8184628	7	1.785715
9175079	468	36	95	3844.6528	218528	2.818826	7	1.785715
9175133	468	252	199	23911.184	4269280	3.1417868	5	1.3655469
9175134	468	256	188	21073	3532880	3.1363833	5	1.3655469
9240590	472	-64	101	3584.4006	168064	2.3249624	4	1.067324
9240591	472	-60	101	3690.6216	181072	2.3232346	4	1.067324
9240594	472	-48	64	1745.4301	64608	2.4158254	5	1.238096
9240595	472	-44	72	2151.0559	88688	2.3899679	5	1.238096
9240596	472	-40	76	2383.7671	102976	2.3951998	5	1.238096
9240597	472	-36	78	2552.572	112272	2.3957243	5	1.238096
9240613	472	28	116	4872.5176	278704	2.8173742	7	1.785715
9240614	472	32	117	4760.0972	269696	2.8177371	7	1.785715
9240615	472	36	91	3843.5137	229584	2.8173742	7	1.785715
9240669	472	252	196	24574.648	4528048	3.1341372	5	1.3655469
9240670	472	256	190	22080.238	3823248	3.1377325	5	1.3655469
9240671	472	260	182	18898.043	2948528	3.077281	5	1.3655469
9306125	476	-68	106	3956.1089	194720	2.3403792	4	1.067324
9306126	476	-64	101	3646.1953	176736	2.3249624	4	1.067324
9306127	476	-60	101	3799.4639	194800	2.3232346	4	1.067324
9306129	476	-52	60	1611.1254	60016	2.4147589	5	1.238096
9306130	476	-48	68	2024.7325	85904	2.3884027	5	1.238096
9306131	476	-44	73	2290.1353	102144	2.392581	5	1.238096
9306132	476	-40	76	2495.3186	113520	2.3951998	5	1.238096
9306149	476	28	114	4976.9814	301664	2.816649	4	1.24646
9306150	476	32	116	4844.4326	285760	2.8173742	4	1.24646
9306151	476	36	54	1457.2111	54160	2.3116994	4	1.24646
9306206	476	256	195	23774.77	4275648	3.1399837	5	1.3655469
9306207	476	260	185	20049.668	3261584	3.0785799	5	1.3655469
9371661	480	-68	108	4076.947	206272	2.3408799	4	1.067324
9371662	480	-64	104	3825.1614	193328	2.3398788	4	1.067324
9371663	480	-60	102	3942.6404	211952	2.3234811	4	1.067324
9371665	480	-52	68	2059.4534	90368	2.4168925	5	1.238096
9371666	480	-48	73	2378.7998	112688	2.389446	5	1.238096
9371667	480	-44	75	2507.8145	119584	2.3931043	5	1.238096
9371685	480	28	111	5003.4023	318048	2.8155618	4	1.24646
9371686	480	32	110	4590.9678	279120	2.8097773	4	1.24646
9371687	480	36	54	1348.6332	46432	2.3116994	4	1.24646
9371742	480	256	197	24904.646	4621568	3.1408849	5	1.3655469
9371743	480	260	187	20993.223	3526592	3.0794463	5	1.3655469
9437197	484	-68	112	4379.5898	232896	2.3491728	4	1.067324
9437198	484	-64	108	4049.9329	212976	2.3411305	4	1.067324
9437199	484	-60	106	4130.6621	232528	2.3257036	4	1.067324
9437200	484	-56	69	2143.9873	98016	2.4171596	5	1.238096
9437201	484	-52	70	2305.01	112880	2.3889241	5	1.238096
9437202	484	-48	73	2510.0588	125776	2.389446	5	1.238096
9437221	484	28	106	4976.0059	334080	2.8115823	4	1.24646
9437222	484	32	95	3771.0332	233024	2.805095	4	1.24646
9437223	484	36	54	1262.7368	40464	2.3116994	4	1.24646
9437278	484	256	197	25481.771	4810848	3.1408849	5	1.3655469
9437279	484	260	188	21756.125	3761552	3.0798798	5	1.3655469
9502733	488	-68	122	4881.2456	268960	2.3522031	4	1.067324
9502734	488	-64	120	4456.9043	238448	2.3446422	4	1.067324
9502735	488	-60	153	6232.7124	355712	2.5994947	4	1.238096
9502736	488	-56	77	2538.3064	129056	2.4192975	5	1.238096
9502737	488	-52	77	2772.0457	149744	2.3904901	5	1.238096
9502738	488	-48	75	2839.3103	155968	2.3923194	5	1.238096
9502758	488	32	67	1706.8484	59184	2.3489208	4	1.24646
9502759	488	36	55	1232.0786	37296	2.3119435	4	1.24646
9502760	488	40	52	1201.3639	37328	2.26036	4	1.24646
9502814	488	256	196	25957.887	4992432	3.1404343	5	1.3655469
9502815	488	260	195	23598.273	4239424	3.083786	5	1.3655469
9568269	492	-68	138	5771.939	328944	2.3654249	4	1.067324
9568270	492	-64	155	6528.9292	375856	2.6125293	4	1.067324
9568271	492	-60	157	6883.8135	420240	2.6007304	4	1.238096
9568272	492	-56	79	2810.1746	152768	2.3904901	5	1.238096
9568273	492	-52	75	2945.7314	167584	2.3775039	5	1.238096
9568294	492	32	61	1425.7874	44160	2.342885	4	1.24646
9568295	492	36	55	1189.6781	34608	2.3119435	4	1.24646
9568296	492	40	54	1202.8062	35184	2.261528	4	1.24646
9568350	492	256	198	27176.369	5379776	3.141336	5	1.3655469
9568351	492	260	198	24752.609	4587200	3.1476619	5	1.3655469
9633805	496	-68	170	7792.9185	465312	2.626641	4	1.067324
9633806	496	-64	164	7437.2705	454864	2.6203504	4	1.067324
9633807	496	-60	153	7228.189	472304	2.5994947	4	1.238096
9633830	496	32	59	1381.1647	43360	2.3068254	4	1.24646
9633831	496	36	55	1171.9943	33712	2.3119435	4	1.24646
9633832	496	40	56	1246.5889	36096	2.2685616	4	1.24646
9633886	496	256	180	25417.24	5239424	3.1332397	5	1.3655469
9633887	496	260	202	25963.098	4941648	3.1508346	5	1.3655469
9633888	496	264	189	22375.334	3938880	3.0820487	5	1.3655469
9699341	500	-68	180	8900.3271	568960	2.6447361	4	1.067324
9699342	500	-64	173	8415.6299	541312	2.6263256	4	1.020409
9699343	500	-60	92	4237.4814	294576	2.3358824	4	1.020409
9699366	500	32	58	1405.2916	46752	2.3065822	4	1.24646
9699367	500	36	56	1219.5073	36272	2.3121879	4	1.24646
9699368	500	40	57	1272.7806	36880	2.3175752	4	1.24646
9699422	500	256	105	10712.099	1967488	3.0981941	2	1.3655469
9699423	500	260	205	27251.008	5314336	3.1521962	2	1.3655469
9699424	500	264	192	23469.963	4251552	3.0842206	2	1.3655469
9764877	504	-68	185	9576.5518	636096	2.6463351	4	1.020409
9764878	504	-64	140	6738.9819	442528	2.5111942	4	1.020409
9764879	504	-60	89	4000.8845	277776	2.3351345	4	1.020409
9764902	504	32	56	1420.615	50416	2.3060961	4	1.24646
9764903	504	36	57	1279.4669	39744	2.3124323	4	1.24646
9764904	504	40	60	1423.1237	44608	2.3188033	4	1.24646
9764958	504	256	70	3720.073	319184	2.7720478	2	1.3655469
9764959	504	260	207	28359.338	5684384	3.1531045	2	1.3655469
9764960	504	264	197	24944.947	4674304	3.0863957	2	1.3655469
9830413	508	-68	172	9411.999	666848	2.6421814	3	1.020409
9830414	508	-64	135	6698.9854	456224	2.3746657	3	1.020409
9830415	508	-60	97	4459.6396	313328	2.3446422	3	1.020409
9830438	508	32	54	1435.7416	53984	2.3048816	2	1.055195
9830439	508	36	59	1389.8086	45792	2.3185575	2	1.055195
9830440	508	40	63	1588.033	53856	2.3195405	2	1.055195
9830495	508	260	209	29623.4	6104544	3.1540134	2	1.3655469
9830496	508	264	198	25561.057	4865088	3.0981941	2	1.3655469
9895949	512	-68	147	7705.6494	537008	2.5608597	3	1.020409
9895950	512	-64	141	7334.187	521296	2.3762131	3	1.020409
9895951	512	-60	112	5261.7183	368048	2.3593042	3	1.020409
9895974	512	32	53	1522.9888	62256	2.3046389	2	1.055195
9895975	512	36	61	1522.9065	53648	2.3190489	2	1.055195
9895976	512	40	67	1773.7087	63264	2.3205245	2	1.055195
9896031	512	260	211	30353.643	6337376	3.155833	2	1.009317
9896032	512	264	205	27413.355	5390304	3.1012678	2	1.009317
9961486	516	-64	143	7707.3428	567472	2.3767292	3	1.020409
9961487	516	-60	115	5483.9751	391152	2.369523	3	1.020409
9961511	516	36	64	1694.7886	63472	2.3197865	2	1.055195
9961512	516	40	69	1923.3826	72960	2.3212628	2	1.055195
9961566	516	256	35	644.01099	15648	2.4623096	2	1.009317
9961567	516	260	210	30712.621	6527408	3.1672523	2	1.009317
9961568	516	264	216	29004.348	5779472	3.3712134	2	1.009317
10027022	520	-64	151	8418.3535	636080	2.5635598	3	1.020409
10027023	520	-60	116	5485.2964	387712	2.3697796	3	1.020409
10027024	520	-56	64	1679.5771	59664	2.2123694	3	1.020409
10027046	520	32	32	504.86005	10096	1.9306993	2	1.055195
10027047	520	36	69	1932.057	76608	2.3212628	2	1.055195
10027048	520	40	70	2049.1338	82512	2.3215091	2	1.055195
10027102	520	256	36	682.89313	17776	2.4631412	2	1.009317
10027103	520	260	198	28185.24	6156368	3.3618906	2	1.009317
10027104	520	264	219	30273.367	6175616	3.3905401	2	1.009317
10092558	524	-64	160	9254.9854	717472	2.5689769	3	1.020409
10092559	524	-60	123	5751.0483	386224	2.5551782	3	1.020409
10092560	524	-56	78	2292.3088	89664	2.2155054	3	1.020409
10092561	524	-52	50	1118.0377	33568	2.2010205	3	1.020409
10092582	524	32	51	1298.0452	51392	2.3156133	2	1.055195
10092583	524	36	70	2069.9453	87584	2.3215091	2	1.055195
10092584	524	40	76	2426.7344	105760	2.4400697	2	1.055195
10092638	524	256	42	878.64581	24976	2.4843943	2	1.009317
10092639	524	260	170	21669.109	4592656	3.3639579	2	1.009317
10158095	528	-60	139	6949.043	481808	2.562659	3	1.020409
10158096	528	-56	97	3365.5642	155168	2.3931043	3	1.020409
10158097	528	-52	62	1545.0131	51904	2.2119222	3	1.020409
10158117	528	28	25	309.41223	4544	1.9295076	2	0.95729101
10158118	528	32	55	1478.9662	61744	2.3168392	2	1.055195
10158119	528	36	84	2929.5181	142192	2.4507275	2	1.055195
10158120	528	40	89	3400.7822	175408	2.4523754	2	1.055195
10158174	528	256	52	1251.6716	41024	2.6332786	2	1.009317
10158175	528	260	141	14276.448	2660272	3.348515	2	1.009317
10223631	532	-60	147	7442.1528	517648	2.5650623	3	1.020409
10223632	532	-56	115	4524.2725	233584	2.4001915	3	1.020409
10223633	532	-52	80	2359.2749	92448	2.3886635	3	1.020409
10223634	532	-48	52	1133.5142	32064	2.2096887	3	1.020409
10223653	532	28	46	964.10046	29776	2.0798922	2	0.95729101
10223654	532	32	73	2506.9436	124560	2.4468908	2	0.95729101
10223655	532	36	91	3490.5603	181216	2.4529252	2	0.95729101
10223709	532	252	46	949.18524	25648	2.6313787	2	1.009317
10223710	532	256	59	1599.151	59152	2.6354988	2	1.009317
10223711	532	260	123	8301.8643	881072	2.9776223	2	1.009317
10289168	536	-56	129	5231.418	271312	2.403883	3	1.020409
10289169	536	-52	105	3620.6235	162368	2.3975618	3	1.020409
10289170	536	-48	77	2176.3823	81536	2.3899679	3	1.020409
10289188	536	24	53	1408.1824	55440	2.0816729	3	0.95729101
10289189	536	28	66	2025.8889	89440	2.0846477	3	0.95729101
10289190	536	32	84	3187.0762	166288	2.4493558	3	0.95729101
10289244	536	248	32	538.16589	12256	2.6269562	2	1.009317
10289245	536	252	56	1387.6709	46128	2.6345468	2	1.009317
10289246	536	256	72	2345.9063	103552	2.6396315	2	1.009317
10354705	540	-52	129	4641.5625	209168	2.4052041	3	1.020409
10354706	540	-48	112	3583.7964	145776	2.3994019	3	1.020409
10354707	540	-44	87	2555.6018	97840	2.3928425	3	1.020409
10354722	540	16	50	1345.9287	50064	2.081079	3	0.95729101
10354723	540	20	66	1989.6099	82688	2.0850449	3	0.95729101
10354724	540	24	73	2404.218	108896	2.0856411	3	0.95729101
10354725	540	28	82	2893.7808	137040	2.0874317	3	0.95729101
10354726	540	32	94	3913.4441	215024	2.4526503	3	0.95729101
10354779	540	244	31	497.83978	10352	2.626641	2	1.009317
10354780	540	248	52	1290.0048	44752	2.6332786	2	1.009317
10354781	540	252	71	2194.0513	91824	2.6393132	2	1.009317
10354782	540	256	79	2828.6343	134800	2.6418624	2	1.009317
10420241	544	-52	154	6011.7803	288752	2.4147589	3	1.020409
10420242	544	-48	144	5068.8369	222704	2.4120972	3	1.020409
10420243	544	-44	140	4576.6436	188336	2.4110341	3	1.020409
10420244	544	-40	128	3815.3867	143456	2.4070559	3	0.95729101
10420245	544	-36	105	2867.3484	99488	2.1384292	3	0.95729101
10420246	544	-32	104	2649.7273	85008	2.1382203	3	0.95729101
10420247	544	-28	100	2323.9436	66432	2.137176	3	0.95729101
10420248	544	-24	99	2186.7136	58160	2.1369674	3	0.95729101
10420249	544	-20	98	2096.1824	52752	2.1350908	3	0.95729101
10420250	544	-16	98	2100.1482	52384	2.1350908	3	0.95729101
10420251	544	-12	97	2121.8396	54096	2.1348825	3	0.95729101
10420252	544	-8	96	2190.0652	58800	2.1338415	3	0.95729101
10420253	544	-4	96	2340.2725	67968	2.1338415	3	0.95729101
10420254	544	0	97	2554.8875	80720	2.09623	3	0.95729101
10420255	544	4	90	2557.2236	88640	2.0948253	3	0.95729101
10420256	544	8	89	2664.9124	99408	2.0912218	3	0.95729101
10420257	544	12	86	2724.9719	109968	2.0906224	3	0.95729101
10420258	544	16	89	2946.8826	125648	2.0904229	3	0.95729101
10420259	544	20	88	3070.7698	139888	2.0902231	3	0.95729101
10420260	544	24	92	3393.8398	162400	2.0904229	3	0.95729101
10420315	544	244	57	1477.0986	53344	2.6348641	2	1.009317
10420316	544	248	71	2154.9277	88272	2.6393132	2	1.009317
10420317	544	252	77	2614.3643	118496	2.6412246	2	1.009317
10485778	548	-48	149	5411.5347	245472	2.4134274	3	1.020409
10485779	548	-44	144	4775.96	200480	2.4120972	3	1.020409
10485780	548	-40	138	4161.2754	159776	2.4105029	3	0.95729101
10485781	548	-36	120	3194.5464	110992	2.4070559	3	0.95729101
10485782	548	-32	110	2684.0232	86016	2.3962491	3	0.95729101
10485783	548	-28	108	2465.8816	73296	2.2557001	3	0.95729101
10485784	548	-24	104	2191.3479	58560	2.251754	3	0.95729101
10485785	548	-20	103	2124.3098	54640	2.2515223	3	0.95729101
10485786	548	-16	102	2084.2656	52016	2.2494392	3	0.95729101
10485787	548	-12	102	2140.041	54352	2.2494392	3	0.95729101
10485788	548	-8	102	2250.9988	60256	2.2485149	3	0.95729101
10485789	548	-4	104	2447.751	69584	2.255235	3	0.95729101
10485790	548	0	104	2670.3074	82960	2.103282	3	0.95729101
10485791	548	4	89	2473.0193	84896	2.0912218	3	0.95729101
10485792	548	8	82	2401.9944	88976	2.0890257	3	0.95729101
10485793	548	12	81	2504.2656	98992	2.0882285	3	0.95729101
10485794	548	16	81	2622.113	109632	2.0882285	3	0.95729101
10485795	548	20	82	2810.7983	124416	2.0884278	3	0.95729101
10485849	548	236	39	837.69177	24768	2.168736	2	0.84415603
